1_1_2025,Exp 1
Signal,Time
V,s
-0.435133,0.00266
-0.232454,0.00266
-0.048947,0.00266
0.114098,0.00266
0.258938,0.00267
0.38525,0.00267
0.496257,0.00267
0.594213,0.00267
0.679764,0.00267
0.756776,0.00267
0.82686,0.00267
0.891789,0.00267
0.953656,0.00267
1.015685,0.00267
1.076908,0.00268
1.141997,0.00268
1.210793,0.00268
1.283616,0.00268
1.362078,0.00268
1.44618,0.00268
1.535114,0.00268
1.626949,0.00268
1.719267,0.00268
1.808525,0.00268
1.888276,0.00269
1.952239,0.00269
1.990584,0.00269
1.993806,0.00269
1.949016,0.00269
1.84252,0.00269
1.663039,0.00269
1.401068,0.00269
1.05258,0.00269
0.620475,0.00269
0.118932,0.0027
-0.424339,0.0027
-0.96632,0.0027
-1.483813,0.0027
-1.836327,0.0027
-1.996473,0.0027
-1.913822,0.0027
-1.564369,0.0027
-0.964709,0.0027
-0.184282,0.0027
0.657209,0.00271
1.403162,0.00271
1.887471,0.00271
1.977373,0.00271
1.616799,0.00271
0.854249,0.00271
-0.143198,0.00271
-1.123404,0.00271
-1.810871,0.00271
-1.987773,0.00271
-1.574197,0.00272
-0.671646,0.00272
0.452596,0.00272
1.441185,0.00272
1.963678,0.00272
1.833981,0.00272
1.08448,0.00272
-0.037025,0.00272
-1.147088,0.00272
-1.866294,0.00272
-1.948462,0.00273
-1.372162,0.00273
-0.339916,0.00273
0.796893,0.00273
1.665133,0.00273
1.996223,0.00273
1.705412,0.00273
0.905322,0.00273
-0.145776,0.00273
-1.138388,0.00273
-1.806038,0.00274
-1.995668,0.00274
-1.691648,0.00274
-1.003376,0.00274
-0.11452,0.00274
0.771921,0.00274
1.480658,0.00274
1.900199,0.00274
1.988812,0.00274
1.768891,0.00274
1.309877,0.00275
0.703609,0.00275
0.043853,0.00275
-0.542112,0.00275
-1.089571,0.00275
-1.517808,0.00275
-1.808616,0.00275
-1.964573,0.00275
-2.000018,0.00275
-1.935089,0.00275
-1.794277,0.00276
-1.600458,0.00276
-1.37474,0.00276
-1.133393,0.00276
-0.890597,0.00276
-0.655857,0.00276
-0.435133,0.00276
-0.232293,0.00276
-0.048625,0.00276
0.114743,0.00276
0.258616,0.00277
0.385734,0.00277
0.496579,0.00277
0.594213,0.00277
0.679925,0.00277
0.756776,0.00277
0.826699,0.00277
0.891144,0.00277
0.953656,0.00277
1.015201,0.00277
1.077391,0.00278
1.14232,0.00278
1.210793,0.00278
1.283938,0.00278
1.362723,0.00278
1.446018,0.00278
1.535114,0.00278
1.626305,0.00278
1.719267,0.00278
1.808202,0.00278
1.888599,0.00279
1.952078,0.00279
1.991067,0.00279
1.993323,0.00279
1.948211,0.00279
1.841392,0.00279
1.662233,0.00279
1.400745,0.00279
1.052902,0.00279
0.620475,0.00279
0.118609,0.0028
-0.4245,0.0028
-0.966642,0.0028
-1.484135,0.0028
-1.836166,0.0028
-1.996473,0.0028
-1.913983,0.0028
-1.564369,0.0028
-0.965192,0.0028
-0.184443,0.0028
0.657209,0.00281
1.403323,0.00281
1.887471,0.00281
1.977856,0.00281
1.61696,0.00281
0.854733,0.00281
-0.142876,0.00281
-1.123243,0.00281
-1.810871,0.00281
-1.987612,0.00281
-1.574036,0.00282
-0.671485,0.00282
0.452596,0.00282
1.440863,0.00282
1.963517,0.00282
1.834142,0.00282
1.084641,0.00282
-0.036864,0.00282
-1.14741,0.00282
-1.865972,0.00282
-1.948462,0.00283
-1.372323,0.00283
-0.339916,0.00283
0.796571,0.00283
1.664972,0.00283
1.996062,0.00283
1.705251,0.00283
0.905483,0.00283
-0.146098,0.00283
-1.138549,0.00283
-1.805716,0.00284
-1.995829,0.00284
-1.691809,0.00284
-1.003698,0.00284
-0.114359,0.00284
0.77176,0.00284
1.480658,0.00284
1.900199,0.00284
1.988812,0.00284
1.76873,0.00284
1.309877,0.00285
0.70377,0.00285
0.043853,0.00285
-0.542112,0.00285
-1.089571,0.00285
-1.517485,0.00285
-1.808455,0.00285
-1.964734,0.00285
-2.000018,0.00285
-1.934767,0.00285
-1.794116,0.00286
-1.600297,0.00286
-1.374901,0.00286
-1.133716,0.00286
-0.890758,0.00286
-0.656179,0.00286
-0.435294,0.00286
-0.232454,0.00286
-0.048947,0.00286
0.114259,0.00286
0.259099,0.00287
0.385412,0.00287
0.496579,0.00287
0.59373,0.00287
0.679442,0.00287
0.756776,0.00287
0.826538,0.00287
0.891628,0.00287
0.953817,0.00287
1.015201,0.00287
1.077713,0.00288
1.14232,0.00288
1.210954,0.00288
1.284099,0.00288
1.362562,0.00288
1.445857,0.00288
1.535436,0.00288
1.626949,0.00288
1.719429,0.00288
1.808041,0.00288
1.888115,0.00289
1.952239,0.00289
1.990906,0.00289
1.993484,0.00289
1.948372,0.00289
1.841875,0.00289
1.662233,0.00289
1.400584,0.00289
1.051935,0.00289
0.620314,0.00289
0.118932,0.0029
-0.424178,0.0029
-0.96632,0.0029
-1.483813,0.0029
-1.836327,0.0029
-1.996473,0.0029
-1.914145,0.0029
-1.564369,0.0029
-0.965192,0.0029
-0.184604,0.0029
0.657047,0.00291
1.40284,0.00291
1.887471,0.00291
1.977856,0.00291
1.616638,0.00291
0.854572,0.00291
-0.143037,0.00291
-1.123243,0.00291
-1.810549,0.00291
-1.987773,0.00291
-1.574036,0.00292
-0.671807,0.00292
0.452273,0.00292
1.441346,0.00292
1.963678,0.00292
1.834142,0.00292
1.084802,0.00292
-0.036381,0.00292
-1.14741,0.00292
-1.866455,0.00292
-1.948784,0.00293
-1.372484,0.00293
-0.340399,0.00293
0.79641,0.00293
1.664811,0.00293
1.996223,0.00293
1.705734,0.00293
0.905161,0.00293
-0.145776,0.00293
-1.138066,0.00293
-1.805716,0.00294
-1.995829,0.00294
-1.692292,0.00294
-1.003376,0.00294
-0.114359,0.00294
0.771599,0.00294
1.480497,0.00294
1.90036,0.00294
1.988812,0.00294
1.768891,0.00294
1.309877,0.00295
0.703287,0.00295
0.044176,0.00295
-0.542273,0.00295
-1.089893,0.00295
-1.517485,0.00295
-1.808616,0.00295
-1.965056,0.00295
-1.999696,0.00295
-1.93525,0.00295
-1.793954,0.00296
-1.600297,0.00296
-1.374901,0.00296
-1.133393,0.00296
-0.890436,0.00296
-0.655535,0.00296
-0.435133,0.00296
-0.232454,0.00296
-0.048625,0.00296
0.114421,0.00296
0.258616,0.00297
0.385573,0.00297
0.496579,0.00297
0.594213,0.00297
0.679764,0.00297
0.756776,0.00297
0.826538,0.00297
0.891467,0.00297
0.953978,0.00297
1.015201,0.00297
1.077391,0.00298
1.142481,0.00298
1.211276,0.00298
1.283777,0.00298
1.362239,0.00298
1.446663,0.00298
1.535114,0.00298
1.626949,0.00298
1.719267,0.00298
1.808847,0.00298
1.889082,0.00299
1.953689,0.00299
1.990584,0.00299
1.993806,0.00299
1.948211,0.00299
1.841714,0.00299
1.662072,0.00299
1.400584,0.00299
1.052418,0.00299
0.61983,0.00299
0.118771,0.003
-0.423855,0.003
-0.96632,0.003
-1.483168,0.003
-1.835038,0.003
-1.996473,0.003
-1.914467,0.003
-1.564691,0.003
-0.965192,0.003
-0.184604,0.003
0.657209,0.00301
1.403162,0.00301
1.887793,0.00301
1.978178,0.00301
1.61696,0.00301
0.854411,0.00301
-0.143037,0.00301
-1.123727,0.00301
-1.810549,0.00301
-1.987934,0.00301
-1.574358,0.00302
-0.671807,0.00302
0.452112,0.00302
1.440863,0.00302
1.963517,0.00302
1.834464,0.00302
1.084641,0.00302
-0.036058,0.00302
-1.146927,0.00302
-1.86565,0.00302
-1.948623,0.00303
-1.372484,0.00303
-0.340238,0.00303
0.796571,0.00303
1.665133,0.00303
1.996223,0.00303
1.705734,0.00303
0.905322,0.00303
-0.145776,0.00303
-1.138227,0.00303
-1.806038,0.00304
-1.995829,0.00304
-1.692131,0.00304
-1.003537,0.00304
-0.11452,0.00304
0.770954,0.00304
1.480658,0.00304
1.900199,0.00304
1.988489,0.00304
1.76873,0.00304
1.309716,0.00305
0.703609,0.00305
0.044176,0.00305
-0.542112,0.00305
-1.089249,0.00305
-1.517646,0.00305
-1.808777,0.00305
-1.964412,0.00305
-2.000018,0.00305
-1.93525,0.00305
-1.794116,0.00306
-1.60078,0.00306
-1.37474,0.00306
-1.133877,0.00306
-0.890758,0.00306
-0.656018,0.00306
-0.435133,0.00306
-0.232454,0.00306
-0.048625,0.00306
0.114259,0.00306
0.258938,0.00307
0.385573,0.00307
0.496579,0.00307
0.59373,0.00307
0.679603,0.00307
0.756776,0.00307
0.826377,0.00307
0.891467,0.00307
0.953656,0.00307
1.015524,0.00307
1.077391,0.00308
1.142158,0.00308
1.210793,0.00308
1.283455,0.00308
1.362239,0.00308
1.446502,0.00308
1.535114,0.00308
1.62711,0.00308
1.719912,0.00308
1.808686,0.00308
1.888599,0.00309
1.952561,0.00309
1.991551,0.00309
1.994451,0.00309
1.948533,0.00309
1.841875,0.00309
1.662555,0.00309
1.400423,0.00309
1.052257,0.00309
0.620153,0.00309
0.118609,0.0031
-0.423694,0.0031
-0.965837,0.0031
-1.482524,0.0031
-1.835038,0.0031
-1.995345,0.0031
-1.913017,0.0031
-1.564047,0.0031
-0.965192,0.0031
-0.184282,0.0031
0.657209,0.00311
1.403001,0.00311
1.887471,0.00311
1.978178,0.00311
1.617121,0.00311
0.854572,0.00311
-0.142231,0.00311
-1.123727,0.00311
-1.81071,0.00311
-1.987934,0.00311
-1.574841,0.00312
-0.671807,0.00312
0.452273,0.00312
1.441185,0.00312
1.963194,0.00312
1.834303,0.00312
1.085286,0.00312
-0.036381,0.00312
-1.147249,0.00312
-1.866455,0.00312
-1.948784,0.00313
-1.372323,0.00313
-0.340399,0.00313
0.79641,0.00313
1.664811,0.00313
1.996545,0.00313
1.705734,0.00313
0.905967,0.00313
-0.145292,0.00313
-1.138227,0.00313
-1.805716,0.00314
-1.995507,0.00314
-1.692292,0.00314
-1.003698,0.00314
-0.115003,0.00314
0.771437,0.00314
1.480497,0.00314
1.900521,0.00314
1.988812,0.00314
1.76873,0.00314
1.310039,0.00315
0.703931,0.00315
0.044014,0.00315
-0.541789,0.00315
-1.089732,0.00315
-1.517485,0.00315
-1.808455,0.00315
-1.964895,0.00315
-2.000179,0.00315
-1.934928,0.00315
-1.794277,0.00316
-1.600619,0.00316
-1.37474,0.00316
-1.133716,0.00316
-0.890758,0.00316
-0.656018,0.00316
-0.435133,0.00316
-0.232132,0.00316
-0.048464,0.00316
0.114421,0.00316
0.258616,0.00317
0.385734,0.00317
0.496418,0.00317
0.594213,0.00317
0.679603,0.00317
0.756776,0.00317
0.826538,0.00317
0.891305,0.00317
0.954139,0.00317
1.015524,0.00317
1.077552,0.00318
1.142642,0.00318
1.210954,0.00318
1.284099,0.00318
1.362723,0.00318
1.446502,0.00318
1.535275,0.00318
1.627433,0.00318
1.719751,0.00318
1.808525,0.00318
1.888921,0.00319
1.952722,0.00319
1.990906,0.00319
1.994451,0.00319
1.948211,0.00319
1.842198,0.00319
1.663039,0.00319
1.401229,0.00319
1.051935,0.00319
0.620153,0.00319
0.119254,0.0032
-0.423855,0.0032
-0.965837,0.0032
-1.483168,0.0032
-1.835199,0.0032
-1.995184,0.0032
-1.912856,0.0032
-1.563725,0.0032
-0.964709,0.0032
-0.184282,0.0032
0.656564,0.00321
1.402195,0.00321
1.88731,0.00321
1.977856,0.00321
1.616799,0.00321
0.854894,0.00321
-0.142715,0.00321
-1.123566,0.00321
-1.810549,0.00321
-1.988095,0.00321
-1.574841,0.00322
-0.671807,0.00322
0.452596,0.00322
1.440863,0.00322
1.963517,0.00322
1.834464,0.00322
1.084963,0.00322
-0.036219,0.00322
-1.146927,0.00322
-1.866133,0.00322
-1.948945,0.00323
-1.372645,0.00323
-0.340883,0.00323
0.796249,0.00323
1.664972,0.00323
1.995901,0.00323
1.706056,0.00323
0.905967,0.00323
-0.145292,0.00323
-1.138227,0.00323
-1.805877,0.00324
-1.996151,0.00324
-1.692454,0.00324
-1.003537,0.00324
-0.11452,0.00324
0.771276,0.00324
1.480497,0.00324
1.900199,0.00324
1.988489,0.00324
1.768891,0.00324
1.309877,0.00325
0.704092,0.00325
0.044659,0.00325
-0.541789,0.00325
-1.08941,0.00325
-1.517646,0.00325
-1.808616,0.00325
-1.964895,0.00325
-2.000179,0.00325
-1.935411,0.00325
-1.794277,0.00326
-1.600619,0.00326
-1.375062,0.00326
-1.134199,0.00326
-0.89092,0.00326
-0.656179,0.00326
-0.435133,0.00326
-0.232293,0.00326
-0.048947,0.00326
0.114259,0.00326
0.258777,0.00327
0.385573,0.00327
0.496418,0.00327
0.593891,0.00327
0.679925,0.00327
0.756615,0.00327
0.826538,0.00327
0.891305,0.00327
0.953656,0.00327
1.015362,0.00327
1.07723,0.00328
1.14232,0.00328
1.210632,0.00328
1.283938,0.00328
1.362562,0.00328
1.446341,0.00328
1.535275,0.00328
1.627433,0.00328
1.719751,0.00328
1.808847,0.00328
1.88876,0.00329
1.952561,0.00329
1.99139,0.00329
1.994451,0.00329
1.948372,0.00329
1.842036,0.00329
1.662555,0.00329
1.400745,0.00329
1.052418,0.00329
0.620153,0.00329
0.118771,0.0033
-0.424016,0.0033
-0.965998,0.0033
-1.483652,0.0033
-1.834877,0.0033
-1.995507,0.0033
-1.913178,0.0033
-1.563886,0.0033
-0.964709,0.0033
-0.184604,0.0033
0.656403,0.00331
1.401873,0.00331
1.886504,0.00331
1.976889,0.00331
1.615993,0.00331
0.854894,0.00331
-0.142715,0.00331
-1.123404,0.00331
-1.811032,0.00331
-1.987934,0.00331
-1.575164,0.00332
-0.672129,0.00332
0.451951,0.00332
1.441024,0.00332
1.963517,0.00332
1.834786,0.00332
1.085124,0.00332
-0.036058,0.00332
-1.146927,0.00332
-1.86565,0.00332
-1.949106,0.00333
-1.372484,0.00333
-0.340399,0.00333
0.796571,0.00333
1.664972,0.00333
1.996384,0.00333
1.705895,0.00333
0.905967,0.00333
-0.145454,0.00333
-1.138227,0.00333
-1.806038,0.00334
-1.99599,0.00334
-1.692454,0.00334
-1.004181,0.00334
-0.115164,0.00334
0.771437,0.00334
1.48098,0.00334
1.90036,0.00334
1.988651,0.00334
1.769052,0.00334
1.3102,0.00335
0.70377,0.00335
0.044659,0.00335
-0.542112,0.00335
-1.089249,0.00335
-1.517808,0.00335
-1.808777,0.00335
-1.964895,0.00335
-2.000179,0.00335
-1.935089,0.00335
-1.793954,0.00336
-1.60078,0.00336
-1.374901,0.00336
-1.133393,0.00336
-0.891081,0.00336
-0.656179,0.00336
-0.435294,0.00336
-0.232615,0.00336
-0.048947,0.00336
0.114098,0.00336
0.259099,0.00337
0.385734,0.00337
0.496418,0.00337
0.594052,0.00337
0.679925,0.00337
0.756776,0.00337
0.826216,0.00337
0.891467,0.00337
0.954139,0.00337
1.015524,0.00337
1.077874,0.00338
1.142481,0.00338
1.210471,0.00338
1.28426,0.00338
1.3624,0.00338
1.446341,0.00338
1.534953,0.00338
1.627433,0.00338
1.719429,0.00338
1.808525,0.00338
1.888276,0.00339
1.953044,0.00339
1.991712,0.00339
1.994451,0.00339
1.948694,0.00339
1.842198,0.00339
1.663039,0.00339
1.401229,0.00339
1.05258,0.00339
0.620475,0.00339
0.119254,0.0034
-0.423533,0.0034
-0.966159,0.0034
-1.483491,0.0034
-1.835522,0.0034
-1.99599,0.0034
-1.9135,0.0034
-1.564047,0.0034
-0.965031,0.0034
-0.184604,0.0034
0.656725,0.00341
1.401873,0.00341
1.886343,0.00341
1.976728,0.00341
1.616477,0.00341
0.854411,0.00341
-0.142392,0.00341
-1.122599,0.00341
-1.809905,0.00341
-1.987773,0.00341
-1.57468,0.00342
-0.672129,0.00342
0.45179,0.00342
1.441185,0.00342
1.963517,0.00342
1.834625,0.00342
1.085447,0.00342
-0.036058,0.00342
-1.146766,0.00342
-1.865972,0.00342
-1.949428,0.00343
-1.372806,0.00343
-0.340721,0.00343
0.795604,0.00343
1.664811,0.00343
1.995901,0.00343
1.705895,0.00343
0.905644,0.00343
-0.145454,0.00343
-1.137743,0.00343
-1.806038,0.00344
-1.995829,0.00344
-1.692454,0.00344
-1.003376,0.00344
-0.114681,0.00344
0.771437,0.00344
1.48098,0.00344
1.900038,0.00344
1.988651,0.00344
1.769052,0.00344
1.310361,0.00345
0.703931,0.00345
0.044498,0.00345
-0.541951,0.00345
-1.08941,0.00345
-1.517485,0.00345
-1.808777,0.00345
-1.964895,0.00345
-2.000501,0.00345
-1.93525,0.00345
-1.794277,0.00346
-1.600619,0.00346
-1.374901,0.00346
-1.133877,0.00346
-0.890758,0.00346
-0.656179,0.00346
-0.435133,0.00346
-0.232776,0.00346
-0.049108,0.00346
0.114582,0.00346
0.258777,0.00347
0.385734,0.00347
0.496418,0.00347
0.593569,0.00347
0.679925,0.00347
0.756615,0.00347
0.826216,0.00347
0.891628,0.00347
0.953978,0.00347
1.015362,0.00347
1.07723,0.00348
1.142803,0.00348
1.210793,0.00348
1.284099,0.00348
1.362562,0.00348
1.446341,0.00348
1.535114,0.00348
1.62711,0.00348
1.719751,0.00348
1.808686,0.00348
1.888599,0.00349
1.952722,0.00349
1.99139,0.00349
1.994128,0.00349
1.948533,0.00349
1.841553,0.00349
1.6632,0.00349
1.401068,0.00349
1.052741,0.00349
0.620475,0.00349
0.119254,0.0035
-0.424016,0.0035
-0.965998,0.0035
-1.483329,0.0035
-1.835522,0.0035
-1.995668,0.0035
-1.913661,0.0035
-1.564369,0.0035
-0.965514,0.0035
-0.184765,0.0035
0.656081,0.00351
1.401551,0.00351
1.886504,0.00351
1.976728,0.00351
1.615993,0.00351
0.854572,0.00351
-0.142231,0.00351
-1.122438,0.00351
-1.809421,0.00351
-1.98729,0.00351
-1.573552,0.00352
-0.671968,0.00352
0.45179,0.00352
1.440541,0.00352
1.963517,0.00352
1.834625,0.00352
1.085447,0.00352
-0.035897,0.00352
-1.146927,0.00352
-1.866133,0.00352
-1.948784,0.00353
-1.372967,0.00353
-0.341044,0.00353
0.795927,0.00353
1.665133,0.00353
1.996706,0.00353
1.706056,0.00353
0.906128,0.00353
-0.145131,0.00353
-1.138066,0.00353
-1.806038,0.00354
-1.995829,0.00354
-1.692615,0.00354
-1.004181,0.00354
-0.115164,0.00354
0.771276,0.00354
1.480336,0.00354
1.900199,0.00354
1.988812,0.00354
1.769213,0.00354
1.310361,0.00355
0.704092,0.00355
0.044659,0.00355
-0.541467,0.00355
-1.089571,0.00355
-1.517485,0.00355
-1.808616,0.00355
-1.964734,0.00355
-2.000179,0.00355
-1.93525,0.00355
-1.794599,0.00356
-1.60078,0.00356
-1.374901,0.00356
-1.133716,0.00356
-0.891242,0.00356
-0.65634,0.00356
-0.435294,0.00356
-0.232293,0.00356
-0.048947,0.00356
0.114421,0.00356
0.258777,0.00357
0.385895,0.00357
0.496579,0.00357
0.594213,0.00357
0.679603,0.00357
0.756776,0.00357
0.827021,0.00357
0.891628,0.00357
0.954139,0.00357
1.01504,0.00357
1.077391,0.00358
1.142481,0.00358
1.210471,0.00358
1.284099,0.00358
1.362562,0.00358
1.446502,0.00358
1.535436,0.00358
1.627433,0.00358
1.719751,0.00358
1.808686,0.00358
1.888921,0.00359
1.952722,0.00359
1.991551,0.00359
1.993967,0.00359
1.948372,0.00359
1.842198,0.00359
1.663039,0.00359
1.401229,0.00359
1.052741,0.00359
0.620475,0.00359
0.119254,0.0036
-0.423694,0.0036
-0.966159,0.0036
-1.483329,0.0036
-1.83536,0.0036
-1.996312,0.0036
-1.914145,0.0036
-1.564852,0.0036
-0.965514,0.0036
-0.184765,0.0036
0.656242,0.00361
1.401873,0.00361
1.886665,0.00361
1.977373,0.00361
1.616638,0.00361
0.854733,0.00361
-0.142392,0.00361
-1.122438,0.00361
-1.809744,0.00361
-1.986806,0.00361
-1.574358,0.00362
-0.672129,0.00362
0.451468,0.00362
1.440057,0.00362
1.962228,0.00362
1.833175,0.00362
1.085286,0.00362
-0.035736,0.00362
-1.146766,0.00362
-1.866455,0.00362
-1.949428,0.00363
-1.373129,0.00363
-0.340883,0.00363
0.796088,0.00363
1.664489,0.00363
1.996545,0.00363
1.706378,0.00363
0.906128,0.00363
-0.145131,0.00363
-1.138227,0.00363
-1.805877,0.00364
-1.995829,0.00364
-1.692615,0.00364
-1.00402,0.00364
-0.114842,0.00364
0.771115,0.00364
1.480497,0.00364
1.900038,0.00364
1.988489,0.00364
1.769213,0.00364
1.310683,0.00365
0.704415,0.00365
0.04482,0.00365
-0.541628,0.00365
-1.08941,0.00365
-1.517808,0.00365
-1.808777,0.00365
-1.964895,0.00365
-2.00034,0.00365
-1.935089,0.00365
-1.793954,0.00366
-1.600619,0.00366
-1.374579,0.00366
-1.133877,0.00366
-0.890758,0.00366
-0.655857,0.00366
-0.435294,0.00366
-0.232615,0.00366
-0.048625,0.00366
0.114582,0.00366
0.258616,0.00367
0.385412,0.00367
0.496418,0.00367
0.593891,0.00367
0.679603,0.00367
0.757098,0.00367
0.826538,0.00367
0.891144,0.00367
0.953817,0.00367
1.015685,0.00367
1.077552,0.00368
1.142803,0.00368
1.210954,0.00368
1.283938,0.00368
1.362562,0.00368
1.446824,0.00368
1.535436,0.00368
1.627433,0.00368
1.720073,0.00368
1.809169,0.00368
1.888599,0.00369
1.9524,0.00369
1.99139,0.00369
1.993806,0.00369
1.948372,0.00369
1.842198,0.00369
1.663361,0.00369
1.401229,0.00369
1.05258,0.00369
0.620797,0.00369
0.119254,0.0037
-0.423855,0.0037
-0.965514,0.0037
-1.483652,0.0037
-1.835522,0.0037
-1.996151,0.0037
-1.9135,0.0037
-1.564369,0.0037
-0.965353,0.0037
-0.184765,0.0037
0.656242,0.00371
1.402034,0.00371
1.886826,0.00371
1.977211,0.00371
1.61696,0.00371
0.854894,0.00371
-0.14207,0.00371
-1.122438,0.00371
-1.809744,0.00371
-1.987129,0.00371
-1.574358,0.00372
-0.672129,0.00372
0.451629,0.00372
1.439735,0.00372
1.962228,0.00372
1.833659,0.00372
1.085286,0.00372
-0.035575,0.00372
-1.14596,0.00372
-1.86565,0.00372
-1.949428,0.00373
-1.373129,0.00373
-0.341044,0.00373
0.795766,0.00373
1.664489,0.00373
1.996706,0.00373
1.705895,0.00373
0.905967,0.00373
-0.145131,0.00373
-1.137905,0.00373
-1.80636,0.00374
-1.996151,0.00374
-1.692454,0.00374
-1.004343,0.00374
-0.115164,0.00374
0.771437,0.00374
1.480336,0.00374
1.900521,0.00374
1.988973,0.00374
1.769374,0.00374
1.310683,0.00375
0.704415,0.00375
0.044498,0.00375
-0.541628,0.00375
-1.089249,0.00375
-1.517646,0.00375
-1.808777,0.00375
-1.964573,0.00375
-2.000501,0.00375
-1.935089,0.00375
-1.79476,0.00376
-1.601264,0.00376
-1.374579,0.00376
-1.134199,0.00376
-0.89092,0.00376
-0.656662,0.00376
-0.435455,0.00376
-0.232615,0.00376
-0.048947,0.00376
0.114259,0.00376
0.258938,0.00377
0.385573,0.00377
0.496579,0.00377
0.594213,0.00377
0.679764,0.00377
0.756776,0.00377
0.826216,0.00377
0.89195,0.00377
0.954139,0.00377
1.015524,0.00377
1.077552,0.00378
1.14232,0.00378
1.210954,0.00378
1.283938,0.00378
1.362562,0.00378
1.44618,0.00378
1.535114,0.00378
1.627271,0.00378
1.719751,0.00378
1.809008,0.00378
1.888921,0.00379
1.953205,0.00379
1.99139,0.00379
1.994128,0.00379
1.948855,0.00379
1.842198,0.00379
1.663361,0.00379
1.401068,0.00379
1.052902,0.00379
0.620475,0.00379
0.119254,0.0038
-0.423855,0.0038
-0.966159,0.0038
-1.483491,0.0038
-1.835683,0.0038
-1.996151,0.0038
-1.913983,0.0038
-1.56453,0.0038
-0.965353,0.0038
-0.184926,0.0038
0.656725,0.00381
1.402357,0.00381
1.886504,0.00381
1.977695,0.00381
1.61696,0.00381
0.855055,0.00381
-0.142231,0.00381
-1.122438,0.00381
-1.809744,0.00381
-1.987612,0.00381
-1.574841,0.00382
-0.672774,0.00382
0.450823,0.00382
1.439735,0.00382
1.96255,0.00382
1.83382,0.00382
1.084802,0.00382
-0.035575,0.00382
-1.146282,0.00382
-1.864844,0.00382
-1.947978,0.00383
-1.37184,0.00383
-0.341205,0.00383
0.795443,0.00383
1.664489,0.00383
1.996223,0.00383
1.706056,0.00383
0.90645,0.00383
-0.14497,0.00383
-1.137743,0.00383
-1.805877,0.00384
-1.995829,0.00384
-1.692454,0.00384
-1.004181,0.00384
-0.115164,0.00384
0.771276,0.00384
1.480336,0.00384
1.900038,0.00384
1.989134,0.00384
1.769213,0.00384
1.310361,0.00385
0.703931,0.00385
0.044981,0.00385
-0.541789,0.00385
-1.08941,0.00385
-1.517324,0.00385
-1.808616,0.00385
-1.965056,0.00385
-2.00034,0.00385
-1.93525,0.00385
-1.79476,0.00386
-1.600619,0.00386
-1.374901,0.00386
-1.133877,0.00386
-0.891081,0.00386
-0.656018,0.00386
-0.435455,0.00386
-0.232776,0.00386
-0.048947,0.00386
0.114259,0.00386
0.258777,0.00387
0.385734,0.00387
0.496257,0.00387
0.594213,0.00387
0.679764,0.00387
0.756776,0.00387
0.826377,0.00387
0.891628,0.00387
0.953656,0.00387
1.015201,0.00387
1.077552,0.00388
1.14232,0.00388
1.210632,0.00388
1.28426,0.00388
1.362562,0.00388
1.446341,0.00388
1.534953,0.00388
1.627433,0.00388
1.71959,0.00388
1.808525,0.00388
1.888437,0.00389
1.952722,0.00389
1.991712,0.00389
1.994128,0.00389
1.948694,0.00389
1.842198,0.00389
1.663039,0.00389
1.40139,0.00389
1.052902,0.00389
0.620636,0.00389
0.119254,0.0039
-0.424016,0.0039
-0.965676,0.0039
-1.483329,0.0039
-1.835522,0.0039
-1.99599,0.0039
-1.913822,0.0039
-1.564691,0.0039
-0.965837,0.0039
-0.184765,0.0039
0.656242,0.00391
1.401873,0.00391
1.886826,0.00391
1.977695,0.00391
1.61696,0.00391
0.855055,0.00391
-0.14207,0.00391
-1.122438,0.00391
-1.810227,0.00391
-1.98729,0.00391
-1.574841,0.00392
-0.672451,0.00392
0.451307,0.00392
1.440379,0.00392
1.96255,0.00392
1.834142,0.00392
1.085447,0.00392
-0.035575,0.00392
-1.14596,0.00392
-1.865166,0.00392
-1.948139,0.00393
-1.372645,0.00393
-0.341044,0.00393
0.79496,0.00393
1.663522,0.00393
1.995256,0.00393
1.705734,0.00393
0.906611,0.00393
-0.145131,0.00393
-1.137743,0.00393
-1.805716,0.00394
-1.99599,0.00394
-1.692615,0.00394
-1.004343,0.00394
-0.115164,0.00394
0.771115,0.00394
1.480336,0.00394
1.900199,0.00394
1.988973,0.00394
1.769213,0.00394
1.310522,0.00395
0.704092,0.00395
0.04482,0.00395
-0.541789,0.00395
-1.089249,0.00395
-1.517485,0.00395
-1.808938,0.00395
-1.964895,0.00395
-2.000179,0.00395
-1.935411,0.00395
-1.794277,0.00396
-1.60078,0.00396
-1.374579,0.00396
-1.133716,0.00396
-0.891403,0.00396
-0.65634,0.00396
-0.434972,0.00396
-0.232454,0.00396
-0.048947,0.00396
0.114259,0.00396
0.259099,0.00397
0.385412,0.00397
0.496257,0.00397
0.594052,0.00397
0.679603,0.00397
0.756615,0.00397
0.826538,0.00397
0.891628,0.00397
0.954139,0.00397
1.015362,0.00397
1.078035,0.00398
1.14232,0.00398
1.210793,0.00398
1.28426,0.00398
1.363045,0.00398
1.446824,0.00398
1.535436,0.00398
1.62711,0.00398
1.720073,0.00398
1.808847,0.00398
1.88876,0.00399
1.952883,0.00399
1.991551,0.00399
1.99429,0.00399
1.948533,0.00399
1.841875,0.00399
1.663039,0.00399
1.400907,0.00399
1.053063,0.00399
0.620636,0.00399
0.119415,0.004
-0.423533,0.004
-0.965837,0.004
-1.483168,0.004
-1.835522,0.004
-1.99599,0.004
-1.913822,0.004
