Time	UI (ID 01) / Voltage U	UI (ID 03) / Voltage U
t/s	U/V	U/V

17.35	-0.25	-0.09
17.35	-0.25	-0.08
17.35	-0.27	-0.09
17.35	-0.25	-0.09
17.35	-0.25	-0.08
17.35	-0.25	-0.08
17.36	-0.25	-0.08
17.36	-0.25	-0.09
17.36	-0.25	-0.08
17.36	-0.25	-0.09
17.36	-0.25	-0.08
17.36	-0.25	-0.11
17.36	-0.27	-0.09
17.36	-0.25	-0.09
17.36	-0.27	-0.08
17.36	-0.25	-0.09
17.36	-0.25	-0.09
17.36	-0.25	-0.05
17.36	-0.24	-0.09
17.36	-0.25	-0.09
17.36	-0.25	-0.09
17.36	-0.25	-0.09
17.36	-0.25	-0.09
17.36	-0.27	-0.09
17.36	-0.25	-0.09
17.36	-0.25	-0.08
17.37	-0.25	-0.09
17.37	-0.25	-0.08
17.37	-0.25	-0.09
17.37	-0.25	-0.08
17.37	-0.25	-0.09
17.37	-0.25	-0.08
17.37	-0.25	-0.09
17.37	-0.27	-0.08
17.37	-0.25	-0.11
17.37	-0.27	-0.08
17.37	-0.27	-0.09
17.37	-0.27	-0.08
17.37	-0.27	-0.09
17.37	-0.25	-0.08
17.37	-0.25	-0.08
17.37	-0.25	-0.09
17.37	-0.27	-0.09
17.37	-0.25	-0.09
17.37	-0.25	-0.08
17.38	-0.25	-0.09
17.38	-0.25	-0.08
17.38	-0.27	-0.09
17.38	-0.27	-0.08
17.38	-0.25	-0.09
17.38	-0.27	-0.08
17.38	-0.27	-0.09
17.38	-0.27	-0.08
17.38	-0.27	-0.08
17.38	-0.27	-0.08
17.38	-0.27	-0.09
17.38	-0.25	-0.09
17.38	-0.27	-0.09
17.38	-0.27	-0.08
17.38	-0.27	-0.09
17.38	-0.27	-0.09
17.38	-0.27	-0.09
17.38	-0.27	-0.08
17.38	-0.27	-0.09
17.38	-0.27	-0.09
17.39	-0.27	-0.06
17.39	-0.27	-0.08
17.39	-0.27	-0.09
17.39	-0.27	-0.08
17.39	-0.27	-0.09
17.39	-0.27	-0.09
17.39	-0.27	-0.09
17.39	-0.27	-0.09
17.39	-0.28	-0.09
17.39	-0.27	-0.09
17.39	-0.28	-0.09
17.39	-0.27	-0.09
17.39	-0.27	-0.09
17.39	-0.27	-0.09
17.39	-0.28	-0.08
17.39	-0.28	-0.09
17.39	-0.28	-0.09
17.39	-0.27	-0.11
17.39	-0.28	-0.08
17.39	-0.27	-0.09
17.40	-0.27	-0.09
17.40	-0.28	-0.09
17.40	-0.28	-0.09
17.40	-0.27	-0.09
17.40	-0.28	-0.09
17.40	-0.28	-0.09
17.40	-0.27	-0.09
17.40	-0.27	-0.08
17.40	-0.28	-0.09
17.40	-0.28	-0.08
17.40	-0.28	-0.09
17.40	-0.28	-0.09
17.40	-0.28	-0.09
17.40	-0.28	-0.08
17.40	-0.28	-0.09
17.40	-0.30	-0.09
17.40	-0.28	-0.09
17.40	-0.28	-0.09
17.40	-0.28	-0.09
17.40	-0.30	-0.09
17.41	-0.28	-0.09
17.41	-0.30	-0.09
17.41	-0.28	-0.11
17.41	-0.30	-0.09
17.41	-0.28	-0.09
17.41	-0.30	-0.09
17.41	-0.28	-0.11
17.41	-0.28	-0.09
17.41	-0.28	-0.05
17.41	-0.28	-0.09
17.41	-0.28	-0.09
17.41	-0.28	-0.09
17.41	-0.30	-0.08
17.41	-0.28	-0.09
17.41	-0.28	-0.08
17.41	-0.28	-0.09
17.41	-0.28	-0.09
17.41	-0.28	-0.09
17.41	-0.28	-0.09
17.41	-0.30	-0.09
17.42	-0.28	-0.09
17.42	-0.28	-0.09
17.42	-0.30	-0.09
17.42	-0.28	-0.09
17.42	-0.31	-0.09
17.42	-0.28	-0.11
17.42	-0.30	-0.09
17.42	-0.30	-0.11
17.42	-0.30	-0.09
17.42	-0.30	-0.11
17.42	-0.30	-0.09
17.42	-0.30	-0.11
17.42	-0.28	-0.09
17.42	-0.30	-0.09
17.42	-0.28	-0.09
17.42	-0.30	-0.08
17.42	-0.28	-0.09
17.42	-0.30	-0.09
17.42	-0.28	-0.09
17.42	-0.30	-0.09
17.42	-0.30	-0.09
17.43	-0.30	-0.09
17.43	-0.30	-0.09
17.43	-0.30	-0.09
17.43	-0.30	-0.09
17.43	-0.31	-0.09
17.43	-0.30	-0.09
17.43	-0.30	-0.09
17.43	-0.30	-0.11
17.43	-0.31	-0.09
17.43	-0.30	-0.11
17.43	-0.31	-0.09
17.43	-0.31	-0.11
17.43	-0.31	-0.09
17.43	-0.30	-0.11
17.43	-0.30	-0.09
17.43	-0.30	-0.06
17.43	-0.30	-0.09
17.43	-0.31	-0.09
17.43	-0.30	-0.11
17.43	-0.30	-0.09
17.44	-0.30	-0.09
17.44	-0.30	-0.09
17.44	-0.30	-0.09
17.44	-0.31	-0.09
17.44	-0.30	-0.09
17.44	-0.31	-0.09
17.44	-0.31	-0.09
17.44	-0.30	-0.09
17.44	-0.30	-0.09
17.44	-0.31	-0.09
17.44	-0.31	-0.11
17.44	-0.31	-0.09
17.44	-0.31	-0.11
17.44	-0.31	-0.09
17.44	-0.30	-0.11
17.44	-0.31	-0.09
17.44	-0.31	-0.11
17.44	-0.31	-0.11
17.44	-0.31	-0.11
17.44	-0.30	-0.11
17.45	-0.31	-0.09
17.45	-0.30	-0.09
17.45	-0.31	-0.09
17.45	-0.31	-0.09
17.45	-0.31	-0.09
17.45	-0.31	-0.11
17.45	-0.31	-0.09
17.45	-0.31	-0.09
17.45	-0.31	-0.11
17.45	-0.31	-0.11
17.45	-0.31	-0.09
17.45	-0.31	-0.09
17.45	-0.31	-0.11
17.45	-0.31	-0.11
17.45	-0.31	-0.09
17.45	-0.31	-0.11
17.45	-0.31	-0.11
17.45	-0.31	-0.09
17.45	-0.31	-0.09
17.45	-0.31	-0.11
17.46	-0.31	-0.09
17.46	-0.31	-0.11
17.46	-0.31	-0.11
17.46	-0.31	-0.05
17.46	-0.33	-0.11
17.46	-0.31	-0.09
17.46	-0.31	-0.09
17.46	-0.31	-0.09
17.46	-0.31	-0.11
17.46	-0.31	-0.09
17.46	-0.31	-0.11
17.46	-0.31	-0.09
17.46	-0.31	-0.09
17.46	-0.33	-0.09
17.46	-0.31	-0.09
17.46	-0.31	-0.11
17.46	-0.31	-0.11
17.46	-0.33	-0.11
17.46	-0.31	-0.11
17.47	-0.33	-0.09
17.47	-0.31	-0.11
17.47	-0.31	-0.09
17.47	-0.33	-0.11
17.47	-0.33	-0.09
17.47	-0.33	-0.11
17.47	-0.33	-0.09
17.47	-0.33	-0.11
17.47	-0.33	-0.11
17.47	-0.33	-0.11
17.47	-0.31	-0.09
17.47	-0.33	-0.09
17.47	-0.33	-0.09
17.47	-0.33	-0.11
17.47	-0.33	-0.11
17.47	-0.33	-0.09
17.47	-0.31	-0.11
17.47	-0.33	-0.11
17.47	-0.33	-0.09
17.47	-0.33	-0.11
17.48	-0.33	-0.09
17.48	-0.33	-0.09
17.48	-0.33	-0.11
17.48	-0.33	-0.09
17.48	-0.33	-0.11
17.48	-0.34	-0.11
17.48	-0.33	-0.11
17.48	-0.34	-0.11
17.48	-0.33	-0.11
17.48	-0.34	-0.11
17.48	-0.33	-0.11
17.48	-0.33	-0.09
17.48	-0.33	-0.06
17.48	-0.33	-0.11
17.48	-0.33	-0.09
17.48	-0.33	-0.11
17.48	-0.33	-0.11
17.48	-0.31	-0.11
17.48	-0.34	-0.11
17.48	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.34	-0.11
17.49	-0.33	-0.09
17.49	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.34	-0.11
17.49	-0.34	-0.11
17.49	-0.34	-0.11
17.49	-0.34	-0.11
17.49	-0.33	-0.11
17.49	-0.33	-0.11
17.49	-0.34	-0.11
17.49	-0.34	-0.11
17.49	-0.34	-0.11
17.49	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.12
17.50	-0.34	-0.11
17.50	-0.33	-0.11
17.50	-0.34	-0.11
17.50	-0.33	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.12
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.11
17.50	-0.34	-0.09
17.50	-0.34	-0.06
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.09
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.12
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.51	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.12
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.52	-0.34	-0.11
17.53	-0.34	-0.11
17.53	-0.34	-0.12
17.53	-0.36	-0.11
17.53	-0.34	-0.12
17.53	-0.36	-0.11
17.53	-0.34	-0.11
17.53	-0.36	-0.11
17.53	-0.34	-0.08
17.53	-0.34	-0.11
17.53	-0.34	-0.11
17.53	-0.34	-0.11
17.53	-0.36	-0.11
17.53	-0.34	-0.11
17.53	-0.36	-0.11
17.53	-0.34	-0.11
17.53	-0.34	-0.11
17.53	-0.34	-0.11
17.53	-0.36	-0.11
17.53	-0.34	-0.11
17.53	-0.36	-0.11
17.54	-0.34	-0.11
17.54	-0.34	-0.11
17.54	-0.34	-0.12
17.54	-0.36	-0.11
17.54	-0.36	-0.12
17.54	-0.36	-0.11
17.54	-0.34	-0.12
17.54	-0.36	-0.11
17.54	-0.36	-0.12
17.54	-0.36	-0.11
17.54	-0.36	-0.12
17.54	-0.34	-0.11
17.54	-0.36	-0.11
17.54	-0.34	-0.11
17.54	-0.36	-0.11
17.54	-0.36	-0.11
17.54	-0.36	-0.11
17.54	-0.34	-0.11
17.54	-0.34	-0.11
17.55	-0.36	-0.12
17.55	-0.34	-0.11
17.55	-0.36	-0.11
17.55	-0.36	-0.11
17.55	-0.36	-0.11
17.55	-0.36	-0.11
17.55	-0.34	-0.11
17.55	-0.36	-0.11
17.55	-0.36	-0.12
17.55	-0.37	-0.11
17.55	-0.36	-0.11
17.55	-0.36	-0.11
17.55	-0.36	-0.12
17.55	-0.37	-0.11
17.55	-0.36	-0.11
17.55	-0.36	-0.11
17.55	-0.37	-0.06
17.55	-0.34	-0.11
17.55	-0.37	-0.11
17.55	-0.36	-0.11
17.56	-0.36	-0.11
17.56	-0.36	-0.11
17.56	-0.36	-0.11
17.56	-0.36	-0.11
17.56	-0.36	-0.12
17.56	-0.36	-0.12
17.56	-0.36	-0.11
17.56	-0.36	-0.11
17.56	-0.36	-0.11
17.56	-0.36	-0.12
17.56	-0.37	-0.11
17.56	-0.37	-0.12
17.56	-0.36	-0.11
17.56	-0.36	-0.12
17.56	-0.37	-0.12
17.56	-0.37	-0.14
17.56	-0.37	-0.11
17.56	-0.36	-0.12
17.56	-0.36	-0.11
17.56	-0.36	-0.14
17.57	-0.36	-0.11
17.57	-0.36	-0.11
17.57	-0.36	-0.11
17.57	-0.36	-0.11
17.57	-0.36	-0.12
17.57	-0.36	-0.11
17.57	-0.36	-0.11
17.57	-0.36	-0.12
17.57	-0.36	-0.11
17.57	-0.37	-0.11
17.57	-0.37	-0.11
17.57	-0.36	-0.11
17.57	-0.37	-0.11
17.57	-0.37	-0.12
17.57	-0.36	-0.11
17.57	-0.37	-0.11
17.57	-0.36	-0.14
17.57	-0.37	-0.11
17.57	-0.36	-0.12
17.57	-0.37	-0.11
17.58	-0.37	-0.14
17.58	-0.37	-0.11
17.58	-0.37	-0.12
17.58	-0.37	-0.12
17.58	-0.37	-0.08
17.58	-0.36	-0.12
17.58	-0.37	-0.12
17.58	-0.37	-0.11
17.58	-0.37	-0.12
17.58	-0.37	-0.12
17.58	-0.36	-0.11
17.58	-0.37	-0.11
17.58	-0.37	-0.11
17.58	-0.36	-0.12
17.58	-0.37	-0.11
17.58	-0.37	-0.12
17.58	-0.37	-0.11
17.58	-0.37	-0.12
17.58	-0.37	-0.11
17.58	-0.37	-0.14
17.58	-0.37	-0.11
17.59	-0.37	-0.14
17.59	-0.37	-0.12
17.59	-0.37	-0.12
17.59	-0.37	-0.11
17.59	-0.37	-0.12
17.59	-0.37	-0.12
17.59	-0.37	-0.12
17.59	-0.37	-0.11
17.59	-0.37	-0.11
17.59	-0.37	-0.12
17.59	-0.37	-0.11
17.59	-0.37	-0.11
17.59	-0.37	-0.12
17.59	-0.37	-0.12
17.59	-0.36	-0.11
17.59	-0.37	-0.12
17.59	-0.37	-0.11
17.59	-0.37	-0.12
17.59	-0.37	-0.12
17.59	-0.37	-0.12
17.60	-0.37	-0.11
17.60	-0.37	-0.11
17.60	-0.37	-0.12
17.60	-0.37	-0.14
17.60	-0.37	-0.12
17.60	-0.37	-0.12
17.60	-0.37	-0.12
17.60	-0.37	-0.14
17.60	-0.37	-0.12
17.60	-0.37	-0.12
17.60	-0.37	-0.12
17.60	-0.37	-0.08
17.60	-0.37	-0.12
17.60	-0.37	-0.12
17.60	-0.37	-0.12
17.60	-0.37	-0.12
17.60	-0.37	-0.11
17.60	-0.37	-0.11
17.60	-0.37	-0.12
17.60	-0.37	-0.11
17.61	-0.37	-0.11
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.14
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.39	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.14
17.61	-0.37	-0.14
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.61	-0.37	-0.12
17.62	-0.37	-0.11
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.37	-0.12
17.62	-0.39	-0.12
17.62	-0.37	-0.14
17.62	-0.39	-0.12
17.62	-0.37	-0.14
17.62	-0.37	-0.12
17.62	-0.37	-0.14
17.62	-0.37	-0.12
17.62	-0.37	-0.14
17.62	-0.37	-0.12
17.63	-0.37	-0.08
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.12
17.63	-0.37	-0.14
17.63	-0.39	-0.14
17.63	-0.37	-0.14
17.63	-0.39	-0.12
17.63	-0.37	-0.14
17.63	-0.39	-0.14
17.63	-0.37	-0.12
17.64	-0.37	-0.14
17.64	-0.37	-0.12
17.64	-0.37	-0.12
17.64	-0.37	-0.14
17.64	-0.37	-0.12
17.64	-0.37	-0.12
17.64	-0.37	-0.12
17.64	-0.37	-0.12
17.64	-0.37	-0.14
17.64	-0.37	-0.12
17.64	-0.37	-0.14
17.64	-0.37	-0.12
17.64	-0.37	-0.14
17.64	-0.37	-0.12
17.64	-0.37	-0.14
17.64	-0.37	-0.12
17.64	-0.37	-0.12
17.64	-0.39	-0.12
17.64	-0.37	-0.14
17.64	-0.37	-0.12
17.65	-0.37	-0.14
17.65	-0.39	-0.12
17.65	-0.37	-0.14
17.65	-0.39	-0.14
17.65	-0.37	-0.14
17.65	-0.37	-0.14
17.65	-0.37	-0.15
17.65	-0.37	-0.14
17.65	-0.37	-0.09
17.65	-0.37	-0.14
17.65	-0.37	-0.14
17.65	-0.37	-0.12
17.65	-0.37	-0.12
17.65	-0.37	-0.14
17.65	-0.37	-0.12
17.65	-0.37	-0.12
17.65	-0.37	-0.14
17.65	-0.37	-0.14
17.65	-0.37	-0.14
17.65	-0.37	-0.14
17.66	-0.37	-0.12
17.66	-0.37	-0.14
17.66	-0.39	-0.12
17.66	-0.37	-0.14
17.66	-0.37	-0.12
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.37	-0.15
17.66	-0.37	-0.12
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.66	-0.39	-0.12
17.66	-0.37	-0.14
17.66	-0.37	-0.14
17.67	-0.37	-0.14
17.67	-0.37	-0.12
17.67	-0.37	-0.14
17.67	-0.37	-0.12
17.67	-0.37	-0.14
17.67	-0.37	-0.14
17.67	-0.37	-0.14
17.67	-0.39	-0.14
17.67	-0.37	-0.15
17.67	-0.39	-0.12
17.67	-0.37	-0.14
17.67	-0.39	-0.14
17.67	-0.37	-0.12
17.67	-0.37	-0.14
17.67	-0.37	-0.14
17.67	-0.37	-0.14
17.67	-0.37	-0.11
17.67	-0.37	-0.14
17.67	-0.37	-0.14
17.67	-0.37	-0.14
17.67	-0.37	-0.14
17.68	-0.37	-0.14
17.68	-0.39	-0.14
17.68	-0.37	-0.14
17.68	-0.37	-0.12
17.68	-0.37	-0.14
17.68	-0.37	-0.14
17.68	-0.39	-0.14
17.68	-0.37	-0.14
17.68	-0.37	-0.14
17.68	-0.37	-0.14
17.68	-0.37	-0.15
17.68	-0.39	-0.14
17.68	-0.37	-0.15
17.68	-0.39	-0.14
17.68	-0.37	-0.15
17.68	-0.37	-0.14
17.68	-0.37	-0.14
17.68	-0.37	-0.14
17.68	-0.37	-0.15
17.68	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.12
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.39	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.15
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.14
17.69	-0.37	-0.15
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.11
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.15
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.14
17.70	-0.37	-0.15
17.70	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.39	-0.15
17.71	-0.37	-0.15
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.15
17.71	-0.36	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.15
17.71	-0.36	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.71	-0.37	-0.14
17.72	-0.37	-0.14
17.72	-0.37	-0.14
17.72	-0.36	-0.15
17.72	-0.37	-0.14
17.72	-0.37	-0.15
17.72	-0.37	-0.14
17.72	-0.37	-0.15
17.72	-0.37	-0.14
17.72	-0.37	-0.15
17.72	-0.37	-0.14
17.72	-0.37	-0.15
17.72	-0.37	-0.15
17.72	-0.37	-0.11
17.72	-0.37	-0.14
17.72	-0.36	-0.14
17.72	-0.36	-0.14
17.72	-0.37	-0.14
17.72	-0.36	-0.15
17.72	-0.37	-0.14
17.72	-0.37	-0.14
17.73	-0.37	-0.14
17.73	-0.37	-0.14
17.73	-0.37	-0.15
17.73	-0.37	-0.15
17.73	-0.37	-0.14
17.73	-0.37	-0.14
17.73	-0.37	-0.14
17.73	-0.36	-0.15
17.73	-0.37	-0.14
17.73	-0.36	-0.15
17.73	-0.37	-0.15
17.73	-0.37	-0.15
17.73	-0.37	-0.15
17.73	-0.37	-0.15
17.73	-0.37	-0.15
17.73	-0.37	-0.15
17.73	-0.36	-0.15
17.73	-0.37	-0.15
17.73	-0.36	-0.15
17.73	-0.37	-0.14
17.74	-0.36	-0.15
17.74	-0.36	-0.14
17.74	-0.36	-0.14
17.74	-0.36	-0.15
17.74	-0.36	-0.15
17.74	-0.36	-0.14
17.74	-0.36	-0.15
17.74	-0.36	-0.14
17.74	-0.36	-0.15
17.74	-0.37	-0.14
17.74	-0.36	-0.15
17.74	-0.37	-0.14
17.74	-0.36	-0.15
17.74	-0.37	-0.14
17.74	-0.36	-0.15
17.74	-0.37	-0.14
17.74	-0.37	-0.17
17.74	-0.37	-0.15
17.74	-0.37	-0.15
17.74	-0.36	-0.15
17.75	-0.36	-0.11
17.75	-0.34	-0.15
17.75	-0.37	-0.15
17.75	-0.36	-0.14
17.75	-0.36	-0.14
17.75	-0.36	-0.15
17.75	-0.36	-0.15
17.75	-0.36	-0.14
17.75	-0.36	-0.14
17.75	-0.36	-0.15
17.75	-0.36	-0.15
17.75	-0.36	-0.15
17.75	-0.36	-0.15
17.75	-0.36	-0.15
17.75	-0.37	-0.15
17.75	-0.36	-0.15
17.75	-0.37	-0.15
17.75	-0.36	-0.15
17.75	-0.37	-0.15
17.75	-0.37	-0.15
17.75	-0.37	-0.15
17.76	-0.36	-0.17
17.76	-0.36	-0.15
17.76	-0.34	-0.15
17.76	-0.36	-0.15
17.76	-0.34	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.14
17.76	-0.34	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.76	-0.36	-0.15
17.77	-0.36	-0.15
17.77	-0.36	-0.15
17.77	-0.37	-0.15
17.77	-0.34	-0.17
17.77	-0.37	-0.15
17.77	-0.36	-0.15
17.77	-0.34	-0.15
17.77	-0.36	-0.11
17.77	-0.36	-0.15
17.77	-0.34	-0.15
17.77	-0.34	-0.15
17.77	-0.34	-0.15
17.77	-0.36	-0.15
17.77	-0.34	-0.15
17.77	-0.34	-0.15
17.77	-0.36	-0.15
17.77	-0.34	-0.15
17.77	-0.36	-0.15
17.77	-0.34	-0.15
17.77	-0.36	-0.15
17.78	-0.34	-0.15
17.78	-0.37	-0.15
17.78	-0.36	-0.17
17.78	-0.36	-0.15
17.78	-0.34	-0.17
17.78	-0.36	-0.15
17.78	-0.34	-0.15
17.78	-0.36	-0.17
17.78	-0.36	-0.17
17.78	-0.36	-0.15
17.78	-0.34	-0.15
17.78	-0.34	-0.15
17.78	-0.34	-0.15
17.78	-0.34	-0.17
17.78	-0.34	-0.15
17.78	-0.34	-0.15
17.78	-0.34	-0.15
17.78	-0.34	-0.15
17.78	-0.34	-0.15
17.78	-0.34	-0.15
17.79	-0.34	-0.15
17.79	-0.34	-0.15
17.79	-0.34	-0.15
17.79	-0.34	-0.15
17.79	-0.36	-0.15
17.79	-0.34	-0.15
17.79	-0.34	-0.15
17.79	-0.34	-0.17
17.79	-0.36	-0.15
17.79	-0.34	-0.17
17.79	-0.34	-0.15
17.79	-0.34	-0.17
17.79	-0.34	-0.17
17.79	-0.34	-0.17
17.79	-0.34	-0.15
17.79	-0.34	-0.11
17.79	-0.34	-0.15
17.79	-0.34	-0.15
17.79	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.15
17.80	-0.34	-0.17
17.80	-0.34	-0.15
17.80	-0.34	-0.17
17.80	-0.34	-0.15
17.80	-0.34	-0.17
17.80	-0.34	-0.15
17.80	-0.34	-0.17
17.80	-0.36	-0.15
17.80	-0.34	-0.17
17.80	-0.34	-0.17
17.80	-0.34	-0.17
17.81	-0.34	-0.17
17.81	-0.34	-0.15
17.81	-0.34	-0.15
17.81	-0.34	-0.15
17.81	-0.34	-0.15
17.81	-0.34	-0.15
17.81	-0.34	-0.17
17.81	-0.34	-0.17
17.81	-0.34	-0.17
17.81	-0.34	-0.15
17.81	-0.34	-0.17
17.81	-0.34	-0.15
17.81	-0.34	-0.17
17.81	-0.34	-0.15
17.81	-0.34	-0.15
17.81	-0.34	-0.15
17.81	-0.34	-0.17
17.81	-0.34	-0.15
17.81	-0.34	-0.17
17.81	-0.34	-0.15
17.82	-0.34	-0.17
17.82	-0.34	-0.17
17.82	-0.34	-0.17
17.82	-0.34	-0.17
17.82	-0.34	-0.12
17.82	-0.34	-0.17
17.82	-0.34	-0.17
17.82	-0.34	-0.15
17.82	-0.34	-0.17
17.82	-0.33	-0.17
17.82	-0.34	-0.15
17.82	-0.34	-0.17
17.82	-0.33	-0.15
17.82	-0.33	-0.15
17.82	-0.34	-0.15
17.82	-0.34	-0.17
17.82	-0.33	-0.15
17.82	-0.33	-0.17
17.82	-0.34	-0.15
17.82	-0.34	-0.17
17.83	-0.34	-0.17
17.83	-0.34	-0.17
17.83	-0.34	-0.15
17.83	-0.34	-0.17
17.83	-0.34	-0.17
17.83	-0.33	-0.18
17.83	-0.33	-0.17
17.83	-0.34	-0.17
17.83	-0.33	-0.17
17.83	-0.33	-0.15
17.83	-0.33	-0.17
17.83	-0.33	-0.17
17.83	-0.33	-0.17
17.83	-0.33	-0.17
17.83	-0.33	-0.17
17.83	-0.33	-0.15
17.83	-0.33	-0.17
17.83	-0.34	-0.17
17.83	-0.33	-0.17
17.83	-0.33	-0.17
17.83	-0.33	-0.18
17.84	-0.34	-0.17
17.84	-0.33	-0.17
17.84	-0.34	-0.17
17.84	-0.33	-0.17
17.84	-0.34	-0.17
17.84	-0.33	-0.18
17.84	-0.34	-0.17
17.84	-0.33	-0.17
17.84	-0.34	-0.17
17.84	-0.33	-0.18
17.84	-0.33	-0.17
17.84	-0.33	-0.12
17.84	-0.33	-0.17
17.84	-0.33	-0.17
17.84	-0.33	-0.17
17.84	-0.33	-0.15
17.84	-0.33	-0.17
17.84	-0.33	-0.15
17.84	-0.31	-0.17
17.84	-0.33	-0.17
17.85	-0.33	-0.17
17.85	-0.33	-0.15
17.85	-0.33	-0.17
17.85	-0.31	-0.17
17.85	-0.33	-0.17
17.85	-0.33	-0.17
17.85	-0.33	-0.18
17.85	-0.34	-0.17
17.85	-0.33	-0.17
17.85	-0.34	-0.17
